_id,GEOID,NAMELSAD,SidewalkStepLFt,StreetLFt,Ratio
876,420035190001,Block Group 1,4754.871193,61579.45263,0.077215223
877,420035190002,Block Group 2,20973.09923,43085.01829,0.486784039
878,420035190003,Block Group 3,1181.298155,25933.61871,0.045550841
879,420035200011,Block Group 1,30686.26277,69100.27745,0.444083062
880,420035200012,Block Group 2,9769.044559,40842.67661,0.239187178
881,420035200021,Block Group 1,9216.647693,35589.32359,0.258972264
882,420035200022,Block Group 2,12052.35622,31889.36867,0.377942767
883,420035200023,Block Group 3,3505.571655,10621.62005,0.330041146
884,420035211001,Block Group 1,12339.95486,32758.26098,0.376697495
885,420035211002,Block Group 2,2683.589796,42566.58653,0.063044515
886,420035211003,Block Group 3,12807.61492,59305.77302,0.215958991
887,420035212001,Block Group 1,24748.47031,40600.16061,0.609565823
888,420035212002,Block Group 2,43817.92236,46707.86776,0.938127225
889,420035212003,Block Group 3,5543.377246,41268.85435,0.134323507
890,420035213011,Block Group 1,32956.84359,28332.66977,1.163209957
891,420035213012,Block Group 2,26752.21601,23379.67696,1.144250883
892,420035213013,Block Group 3,23163.11157,45283.95052,0.51150819
893,420035213014,Block Group 4,13928.12859,53420.95618,0.26072406
894,420035213021,Block Group 1,10323.78304,20679.11343,0.499237217
895,420035213022,Block Group 2,18870.35959,13089.79944,1.441608
896,420035213023,Block Group 3,9447.642087,60549.56809,0.156031536
897,420035213024,Block Group 4,4256.461762,52538.42065,0.081016173
898,420035214011,Block Group 1,31900.61606,78299.93909,0.407415592
899,420035214012,Block Group 2,6749.691459,39680.84878,0.170099473
900,420035214021,Block Group 1,14830.49109,44366.52692,0.334272077
901,420035214022,Block Group 2,35631.4175,28888.7571,1.233400848
902,420035214023,Block Group 3,1689.36921,33449.00699,0.050505811
903,420035215001,Block Group 1,9910.855671,80867.63123,0.122556523
904,420035215002,Block Group 2,19288.02907,55083.29925,0.350161108
905,420035215003,Block Group 3,6897.187888,33715.32606,0.204571294
906,420035220001,Block Group 1,13527.64444,19008.49494,0.7116631
907,420035220002,Block Group 2,24671.3316,15178.25837,1.6254389
908,420035220003,Block Group 3,10169.9049,21075.03269,0.482557017
909,420035231001,Block Group 1,1150.78475,77780.2417,0.014795335
910,420035231002,Block Group 2,,27142.38657,0
911,420035231003,Block Group 3,10737.05191,21972.30593,0.488662953
912,420035231004,Block Group 4,4130.779854,34463.58776,0.119859252
913,420035232001,Block Group 1,5782.924162,35008.92477,0.165184284
914,420035232002,Block Group 2,2252.91268,24096.12604,0.093496883
915,420035232003,Block Group 3,1496.391827,21868.28125,0.068427501
916,420035232004,Block Group 4,3504.508028,12856.0183,0.272596689
917,420035233001,Block Group 1,790.4043801,23964.4818,0.032982327
918,420035233002,Block Group 2,3067.718982,34550.13924,0.088790351
919,420035233003,Block Group 3,2102.746508,17059.42798,0.123260083
920,420035233004,Block Group 4,1185.223116,23661.79249,0.050090166
921,420035234001,Block Group 1,1088.379766,36189.39944,0.030074546
922,420035234002,Block Group 2,3400.265319,12984.29175,0.261875302
923,420035234003,Block Group 3,,12719.15508,0
924,420035234004,Block Group 4,5302.522396,11998.84943,0.441919238
925,420035234005,Block Group 5,5018.151216,12771.46265,0.392919069
926,420035234006,Block Group 6,14700.35498,17462.85796,0.841806937
927,420035235011,Block Group 1,1277.017713,47682.92256,0.026781448
928,420035235012,Block Group 2,7437.314403,30478.41583,0.244019061
929,420035235013,Block Group 3,12148.06518,27467.15021,0.44227614
930,420035235021,Block Group 1,8922.179907,54060.38127,0.16504101
931,420035236001,Block Group 1,6049.365703,77025.85063,0.078536824
932,420035236002,Block Group 2,3168.653333,14125.08674,0.224328062
933,420035236003,Block Group 3,6590.224272,26770.4444,0.246175378
934,420035237011,Block Group 1,17176.26812,26157.43587,0.656649536
935,420035237012,Block Group 2,1538.156307,51460.11683,0.029890261
936,420035237013,Block Group 3,,24564.17181,0
937,420035237014,Block Group 4,9461.061816,23593.0965,0.401009754
938,420035237021,Block Group 1,5644.738793,61063.47047,0.092440517
939,420035237022,Block Group 2,9653.98574,36740.02403,0.262764818
940,420035237023,Block Group 3,4794.817348,18136.67587,0.264371343
941,420035237024,Block Group 4,1022.059804,9805.142778,0.104237116
942,420035238001,Block Group 1,3312.722595,32778.44042,0.10106407
943,420035238002,Block Group 2,2515.463983,21419.02938,0.117440615
944,420035238003,Block Group 3,4516.697938,22060.35323,0.204742775
945,420035238004,Block Group 4,1017.810761,25699.6079,0.039604136
946,420035240001,Block Group 1,16675.46126,17319.13854,0.962834336
947,420035240002,Block Group 2,18505.80257,25840.66326,0.716150448
948,420035240003,Block Group 3,18105.02631,17177.34637,1.05400601
949,420035251001,Block Group 1,31481.53574,57783.79989,0.544815948
950,420035252001,Block Group 1,31801.55248,23196.02022,1.370991755
951,420035252002,Block Group 2,38228.36172,31937.78777,1.196963359
952,420035253001,Block Group 1,10256.79165,20641.20028,0.496908683
953,420035253002,Block Group 2,35049.84651,26003.65036,1.347881779
954,420035261011,Block Group 1,,64647.90924,0
955,420035261012,Block Group 2,22458.69789,181824.3981,0.123518615
956,420035261013,Block Group 3,124.2298076,44743.91229,0.002776463
957,420035261014,Block Group 4,11740.54138,42309.0919,0.277494525
958,420035261021,Block Group 1,5363.936495,116731.9444,0.045950888
959,420035262011,Block Group 1,1669.784686,28228.85762,0.059151692
960,420035262012,Block Group 2,3253.2057,73481.07739,0.0442727
961,420035262021,Block Group 1,1754.516374,32648.18232,0.053740094
962,420035262022,Block Group 2,3438.399042,99782.77077,0.034458845
963,420035262023,Block Group 3,,15082.78661,0
964,420035263011,Block Group 1,379.2749353,38769.16361,0.009782902
965,420035263012,Block Group 2,,49059.66704,0
966,420035263021,Block Group 1,1179.941854,46368.6266,0.025446987
967,420035263022,Block Group 2,5204.669605,13925.36078,0.37375474
968,420035263023,Block Group 3,5443.750397,29150.19943,0.186748307
969,420035263024,Block Group 4,5031.370676,13834.33975,0.363687084
970,420035509001,Block Group 1,27921.39766,24875.17281,1.122460449
971,420035509002,Block Group 2,38598.71362,32114.34404,1.201915056
972,420035512001,Block Group 1,41411.52799,19580.61615,2.114924661
973,420035512002,Block Group 2,27825.45348,19965.86995,1.393650942
974,420035512003,Block Group 3,27663.39113,28236.63518,0.979698571
975,420035513001,Block Group 1,19689.85306,39454.39141,0.499053524
976,420035513002,Block Group 2,5075.370981,76439.61771,0.066397127
977,420035519001,Block Group 1,21495.1461,24154.06362,0.889918419
978,420035519002,Block Group 2,47692.72108,25490.99329,1.87096362
979,420035520001,Block Group 1,14087.97427,11001.39492,1.280562544
980,420035520002,Block Group 2,14512.61954,12320.09194,1.177963574
981,420035520003,Block Group 3,14609.18512,8316.591455,1.756631332
982,420035520004,Block Group 4,16516.32291,17024.30084,0.970161598
983,420035521001,Block Group 1,34252.10088,27193.07583,1.259589062
984,420035521002,Block Group 2,18557.27987,11412.63536,1.626029333
985,420035522001,Block Group 1,34767.96463,37277.6261,0.932676467
986,420035523001,Block Group 1,20722.44624,15375.19306,1.347784458
987,420035523002,Block Group 2,22459.71816,19024.79179,1.180550011
988,420035523003,Block Group 3,35208.51467,23623.83153,1.490381212
989,420035524001,Block Group 1,11731.10081,15928.94005,0.736464622
990,420035524002,Block Group 2,14563.15836,19796.89024,0.735628585
991,420035524003,Block Group 3,37675.40536,38326.44909,0.9830132
992,420035604001,Block Group 1,30100.58338,18210.11642,1.652959415
993,420035604002,Block Group 2,14373.55308,7589.763009,1.893807892
994,420035605001,Block Group 1,22071.27126,10181.95909,2.167684143
995,420035605002,Block Group 2,24098.03283,15589.80001,1.54575638
996,420035606001,Block Group 1,20414.79439,11251.36324,1.814428523
997,420035606002,Block Group 2,20497.98518,8732.782081,2.347245698
998,420035610001,Block Group 1,17687.69697,11129.44404,1.589270488
999,420035610002,Block Group 2,18131.34891,12672.88119,1.430720343
1000,420035611001,Block Group 1,31053.97195,21124.96357,1.470013042
1001,420035612001,Block Group 1,18393.3589,8170.560305,2.251174731
1002,420035612002,Block Group 2,19988.25967,9225.655568,2.166595048
1003,420035614001,Block Group 1,624.8689894,12757.91012,0.048978946
1004,420035614002,Block Group 2,16659.3423,21377.28327,0.779301191
1005,420035614003,Block Group 3,18277.46403,13740.29818,1.330208689
1006,420035614004,Block Group 4,12191.83236,15576.20412,0.782721661
1007,420035615001,Block Group 1,19088.28513,19684.14158,0.969729112
1008,420035615002,Block Group 2,13117.81757,6814.877333,1.924879486
1009,420035615003,Block Group 3,27781.84893,19742.31663,1.40722335
1010,420035616001,Block Group 1,9238.507547,5486.577012,1.683838125
1011,420035616002,Block Group 2,15598.08017,22258.96583,0.700754936
1012,420035616003,Block Group 3,8323.425365,8717.056216,0.954843603
1013,420035616004,Block Group 4,10735.16259,6824.153122,1.573112794
1014,420035617001,Block Group 1,18031.40217,18510.93648,0.974094541
1015,420035617002,Block Group 2,16732.50525,10242.53776,1.633628857
1016,420035619001,Block Group 1,15153.34729,13584.83494,1.115460538
1017,420035619002,Block Group 2,34456.29262,27233.58861,1.265213083
1018,420035620001,Block Group 1,6950.504255,2449.539637,2.837473682
1019,420035620002,Block Group 2,14677.79248,6929.416961,2.118185782
1020,420035620003,Block Group 3,18656.90264,10270.71849,1.816513875
1021,420035623001,Block Group 1,17606.23022,21982.11888,0.800934174
1022,420035623002,Block Group 2,18198.05502,11510.18443,1.581039395
1023,420035623003,Block Group 3,15431.25109,19907.30074,0.775155371
1024,420035623004,Block Group 4,13032.33614,5621.846003,2.318159576
1025,420035623005,Block Group 5,13400.32644,17848.2919,0.750790413
1026,420035623006,Block Group 6,10953.53973,6238.167872,1.755890505
1027,420035624001,Block Group 1,14717.63677,24818.36751,0.593013894
1028,420035624002,Block Group 2,19548.06604,15687.30272,1.24610753
1029,420035624003,Block Group 3,12414.96722,8319.104085,1.492344258
1030,420035624004,Block Group 4,27526.7855,16171.10976,1.702219941
1031,420035624005,Block Group 5,14385.66396,7114.737149,2.021952977
1032,420035625001,Block Group 1,15261.63638,19857.027,0.768576101
1033,420035625002,Block Group 2,9130.765082,19666.30996,0.464284612
1034,420035625003,Block Group 3,17506.33584,20363.91935,0.859674188
1035,420035625004,Block Group 4,25900.86277,15714.08208,1.648258081
1036,420035626001,Block Group 1,20266.48383,30134.82102,0.672527101
1037,420035626002,Block Group 2,27836.77738,31484.37194,0.884145869
1038,420035626003,Block Group 3,23922.98182,21996.95234,1.087558924
1039,420035626004,Block Group 4,12888.21602,13207.5141,0.975824513
1040,420035627001,Block Group 1,24377.60579,22249.53923,1.095645422
1041,420035627002,Block Group 2,59326.32902,18381.70948,3.227465274
1042,420035628001,Block Group 1,18017.04423,19477.7568,0.925006119
1043,420035628002,Block Group 2,17044.41509,16110.76956,1.057951641
1044,420035629001,Block Group 1,37074.43612,28538.09888,1.299120739
1045,420035629002,Block Group 2,8109.186525,28336.47574,0.286174844
1046,420035629003,Block Group 3,28354.52313,29691.09481,0.954984089
1047,420035630001,Block Group 1,35691.24087,31422.19963,1.135860675
1048,420035630002,Block Group 2,14230.16093,17265.8319,0.82418044
1049,420035630003,Block Group 3,10036.91727,12832.93518,0.782121715
1050,420035630004,Block Group 4,3393.271454,11907.04963,0.284980038
1051,420035631001,Block Group 1,11030.74917,31805.48045,0.346819133
1052,420035631002,Block Group 2,27546.9394,27048.90506,1.018412366
1053,420035631003,Block Group 3,6369.255036,12630.27445,0.504284769
1054,420035632001,Block Group 1,19472.21186,16665.62108,1.168406012
1055,420035632002,Block Group 2,22410.93122,17667.47288,1.26848539
1056,420035632003,Block Group 3,30672.7496,20165.96057,1.521016046
1057,420035633001,Block Group 1,4834.953273,70385.92384,0.068692048
1058,420035633002,Block Group 2,,146125.6826,0
1059,420035638001,Block Group 1,479.901035,60895.38156,0.007880746
1060,420035638002,Block Group 2,5152.577817,66590.00949,0.077377641
1061,420035638003,Block Group 3,11601.89668,32304.95781,0.359136723
1062,420035638004,Block Group 4,1392.206911,12170.67856,0.114390246
1063,420035638005,Block Group 5,16347.80463,20516.05891,0.796829679
1064,420035638006,Block Group 6,3830.877543,13459.91067,0.284613891
1065,420035639001,Block Group 1,17481.42329,23882.64595,0.731971798
1066,420035639002,Block Group 2,26656.54919,34504.57072,0.772551248
1067,420035639003,Block Group 3,18984.63523,14745.77849,1.287462391
1068,420035639004,Block Group 4,29417.98704,13118.64937,2.24245547
1069,420035640001,Block Group 1,77644.85311,205470.5254,0.377888035
1070,420035640002,Block Group 2,36215.8964,139710.0865,0.259221773
1071,420035640003,Block Group 3,3208.678599,14470.26113,0.221742964
1072,420035641001,Block Group 1,6005.841381,29186.58469,0.205774038
1073,420035641002,Block Group 2,6803.612498,19547.15114,0.34806159
1074,420035642001,Block Group 1,74.96932317,34021.04018,0.002203616
1075,420035642002,Block Group 2,1706.803277,43375.26975,0.039349687
1076,420035642003,Block Group 3,2230.703078,55465.35023,0.040217957
1077,420035644001,Block Group 1,4736.521691,44232.39488,0.107082642
1078,420035644002,Block Group 2,6210.365925,31943.64515,0.19441632
1079,420035644003,Block Group 3,173.1940511,38068.52379,0.004549534
1080,420035644004,Block Group 4,8124.351362,61543.5403,0.132009815
1081,420035644005,Block Group 5,3934.641911,16971.07018,0.231844066
1082,420035644006,Block Group 6,8700.984428,26329.73612,0.330462272
1083,420035644007,Block Group 7,1969.93435,3162.863366,0.62283258
1084,420035645001,Block Group 1,2616.356477,96515.35239,0.02710819
1085,420035645002,Block Group 2,,95055.94135,0
1086,420035645003,Block Group 3,17335.57061,26753.1068,0.647983456
1087,420039800001,Block Group 1,11466.92769,3707.45118,3.092940981
1088,420039801001,Block Group 1,24537.46096,20199.11874,1.214778787
1089,420039803001,Block Group 1,3868.097255,3221.270114,1.20079879
1090,420039804001,Block Group 1,3242.123445,18304.10957,0.177125439
1091,420039805001,Block Group 1,31768.24829,30188.68761,1.052322933
1092,420039806001,Block Group 1,40414.06257,46203.83905,0.874690575
1093,420039807001,Block Group 1,27695.23092,19519.26915,1.418866183
1094,420039808001,Block Group 1,17130.04356,8716.295902,1.965289356
1095,420039809001,Block Group 1,15824.77372,17089.37832,0.92600055
1096,420039810001,Block Group 1,6121.119267,3769.298067,1.623941423
1097,420039811001,Block Group 1,7645.350565,4327.467375,1.766703224
1098,420039812001,Block Group 1,31844.77914,10014.3523,3.179914008
1099,420039818001,Block Group 1,14588.90832,9012.302205,1.618777088
1100,420039822001,Block Group 1,51352.28584,12695.0221,4.045072582
1101,420059501001,Block Group 1,,,
1102,420059501002,Block Group 2,,,
1103,420059501003,Block Group 3,,,
1104,420059501004,Block Group 4,,,
1105,420059502001,Block Group 1,,,
1106,420059502002,Block Group 2,,,
1107,420059503001,Block Group 1,,,
1108,420059503002,Block Group 2,,,
1109,420059503003,Block Group 3,,,
1110,420059504001,Block Group 1,,,
1111,420059504002,Block Group 2,,,
1112,420059504003,Block Group 3,,,
1113,420059505001,Block Group 1,,,
1114,420059505002,Block Group 2,,,
1115,420059505003,Block Group 3,,,
1116,420059505004,Block Group 4,,,
1117,420059506001,Block Group 1,,,
1118,420059506002,Block Group 2,,,
1119,420059506003,Block Group 3,,,
1120,420059507001,Block Group 1,,,
1121,420059507002,Block Group 2,,,
1122,420059507003,Block Group 3,,,
1123,420059507004,Block Group 4,,,
1124,420059508001,Block Group 1,,,
1125,420059508002,Block Group 2,,,
1126,420059508003,Block Group 3,,,
1127,420059508004,Block Group 4,,,
1128,420059509001,Block Group 1,,,
1129,420059509002,Block Group 2,,,
1130,420059509003,Block Group 3,,,
1131,420059509004,Block Group 4,,,
1132,420059510001,Block Group 1,,,
1133,420059510002,Block Group 2,,,
1134,420059510003,Block Group 3,,,
1135,420059511001,Block Group 1,,,
1136,420059511002,Block Group 2,,,
1137,420059511003,Block Group 3,,,
1138,420059511004,Block Group 4,,,
1139,420059511005,Block Group 5,,,
1140,420059511006,Block Group 6,,,
1141,420059512001,Block Group 1,,,
1142,420059512002,Block Group 2,,,
1143,420059512003,Block Group 3,,,
1144,420059512004,Block Group 4,,,
1145,420059512005,Block Group 5,,,
1146,420059513001,Block Group 1,,,
1147,420059513002,Block Group 2,,,
1148,420059513003,Block Group 3,,,
1149,420059514001,Block Group 1,,,
1150,420059514002,Block Group 2,,,
1151,420059514003,Block Group 3,,,
1152,420059515001,Block Group 1,,,
1153,420059515002,Block Group 2,,,
1154,420059515003,Block Group 3,,,
1155,420059515004,Block Group 4,,,
1156,420059516001,Block Group 1,,,
1157,420059516002,Block Group 2,,,
1158,420059516003,Block Group 3,,,
1159,420059517001,Block Group 1,,,
1160,420059517002,Block Group 2,,,
1161,420059517003,Block Group 3,,,
1162,420059518001,Block Group 1,,,
1163,420059518002,Block Group 2,,,
1164,420059518003,Block Group 3,,,
1165,420059519001,Block Group 1,,,
1166,420059519002,Block Group 2,,,
1167,420076006011,Block Group 1,,,
1168,420076006012,Block Group 2,,,
1169,420076006021,Block Group 1,,,
1170,420076006022,Block Group 2,,,
1171,420076007001,Block Group 1,,,
1172,420076007002,Block Group 2,,,
1173,420076007003,Block Group 3,,,
1174,420076007004,Block Group 4,,,
1175,420076007005,Block Group 5,,,
1176,420076010001,Block Group 1,,,
1177,420076010002,Block Group 2,,,
1178,420076010003,Block Group 3,,,
1179,420076011001,Block Group 1,,,
1180,420076011002,Block Group 2,,,
1181,420076012001,Block Group 1,,,
1182,420076012002,Block Group 2,,,
1183,420076012003,Block Group 3,,,
1184,420076013001,Block Group 1,,,
1185,420076013002,Block Group 2,,,
1186,420076014001,Block Group 1,,,
1187,420076014002,Block Group 2,,,
1188,420076014003,Block Group 3,,,
1189,420076016001,Block Group 1,,,
1190,420076016002,Block Group 2,,,
1191,420076017001,Block Group 1,,,
1192,420076017002,Block Group 2,,,
1193,420076018001,Block Group 1,,,
1194,420076018002,Block Group 2,,,
1195,420076018003,Block Group 3,,,
1196,420076018004,Block Group 4,,,
1197,420076018005,Block Group 5,,,
1198,420076018006,Block Group 6,,,
1199,420076021001,Block Group 1,,,
1200,420076021002,Block Group 2,,,
1201,420076021003,Block Group 3,,,
1202,420076023001,Block Group 1,,,
1203,420076023002,Block Group 2,,,
1204,420076024001,Block Group 1,,,
1205,420076024002,Block Group 2,,,
1206,420076025001,Block Group 1,,,
1207,420076026011,Block Group 1,,,
1208,420076026012,Block Group 2,,,
1209,420076026013,Block Group 3,,,
1210,420076026021,Block Group 1,,,
1211,420076026022,Block Group 2,,,
1212,420076027011,Block Group 1,,,
1213,420076027012,Block Group 2,,,
1214,420076027021,Block Group 1,,,
1215,420076027022,Block Group 2,,,
1216,420076027023,Block Group 3,,,
1217,420076028001,Block Group 1,,,
1218,420076028002,Block Group 2,,,
1219,420076028003,Block Group 3,,,
1220,420076029001,Block Group 1,,,
1221,420076029002,Block Group 2,,,
1222,420076030001,Block Group 1,,,
1223,420076030002,Block Group 2,,,
1224,420076030003,Block Group 3,,,
1225,420076032021,Block Group 1,,,
1226,420076032022,Block Group 2,,,
1227,420076032023,Block Group 3,,,
1228,420076033001,Block Group 1,,,
1229,420076033002,Block Group 2,,,
1230,420076034001,Block Group 1,,,
1231,420076034002,Block Group 2,,,
1232,420076035001,Block Group 1,,,
1233,420076035002,Block Group 2,,,
1234,420076036001,Block Group 1,,,
1235,420076037001,Block Group 1,,,
1236,420076037002,Block Group 2,,,
1237,420076037003,Block Group 3,,,
1238,420076037004,Block Group 4,,,
1239,420076038011,Block Group 1,,,
1240,420076038012,Block Group 2,,,
1241,420076038021,Block Group 1,,,
1242,420076038031,Block Group 1,,,
1243,420076038032,Block Group 2,,,
1244,420076039001,Block Group 1,,,
1245,420076039002,Block Group 2,,,
1246,420076040001,Block Group 1,,,
1247,420076040002,Block Group 2,,,
1248,420076041001,Block Group 1,,,
1249,420076041002,Block Group 2,,,
1250,420076042001,Block Group 1,,,
1251,420076042002,Block Group 2,,,
1252,420076045001,Block Group 1,,,
1253,420076045002,Block Group 2,,,
1254,420076045003,Block Group 3,,,
1255,420076046001,Block Group 1,,,
1256,420076046002,Block Group 2,,,
1257,420076046003,Block Group 3,,,
1258,420076047001,Block Group 1,,,
1259,420076048001,Block Group 1,,,
1260,420076048002,Block Group 2,,,
1261,420076048003,Block Group 3,,,
1262,420076049011,Block Group 1,,,
1263,420076049012,Block Group 2,,,
1264,420076049013,Block Group 3,,,
1265,420076049014,Block Group 4,,,
1266,420076049021,Block Group 1,,,
1267,420076049022,Block Group 2,,,
1268,420076049023,Block Group 3,,,
1269,420076049024,Block Group 4,,,
1270,420076050011,Block Group 1,,,
1271,420076050012,Block Group 2,,,
1272,420076050021,Block Group 1,,,
1273,420076050022,Block Group 2,,,
1274,420076050023,Block Group 3,,,
1275,420076051001,Block Group 1,,,
1276,420076051002,Block Group 2,,,
1277,420076051003,Block Group 3,,,
1278,420076051004,Block Group 4,,,
1279,420076052001,Block Group 1,,,
1280,420076052002,Block Group 2,,,
1281,420076053001,Block Group 1,,,
1282,420076053002,Block Group 2,,,
1283,420076053003,Block Group 3,,,
1284,420076054001,Block Group 1,,,
1285,420076054002,Block Group 2,,,
1286,420076054003,Block Group 3,,,
1287,420076055001,Block Group 1,,,
1288,420076055002,Block Group 2,,,
1289,420076055003,Block Group 3,,,
1290,420076056001,Block Group 1,,,
1291,420076056002,Block Group 2,,,
1292,420076056003,Block Group 3,,,
1293,420076057001,Block Group 1,,,
1294,420076057002,Block Group 2,,,
1295,420076057003,Block Group 3,,,
1296,420076058001,Block Group 1,,,
1297,420076058002,Block Group 2,,,
1298,420076058003,Block Group 3,,,
1299,420076058004,Block Group 4,,,
1300,420076058005,Block Group 5,,,
1301,420199021001,Block Group 1,,,
1302,420199021002,Block Group 2,,,
1303,420199022001,Block Group 1,,,
1304,420199022002,Block Group 2,,,
1305,420199023001,Block Group 1,,,
1306,420199023002,Block Group 2,,,
1307,420199023003,Block Group 3,,,
1308,420199024001,Block Group 1,,,
1309,420199024002,Block Group 2,,,
1310,420199025001,Block Group 1,,,
1311,420199025002,Block Group 2,,,
1312,420199025003,Block Group 3,,,
1313,420199026001,Block Group 1,,,
1314,420199026002,Block Group 2,,,
1315,420199027001,Block Group 1,,,
1316,420199028001,Block Group 1,,,
1317,420199028002,Block Group 2,,,
1318,420199029001,Block Group 1,,,
1319,420199030001,Block Group 1,,,
1320,420199030002,Block Group 2,,,
1321,420199030003,Block Group 3,,,
1322,420199031001,Block Group 1,,,
1323,420199031002,Block Group 2,,,
1324,420199101001,Block Group 1,,,
1325,420199101002,Block Group 2,,,
1326,420199101003,Block Group 3,,,
1327,420199102001,Block Group 1,,,
1328,420199102002,Block Group 2,,,
1329,420199102003,Block Group 3,,,
1330,420199102004,Block Group 4,,,
1331,420199103011,Block Group 1,,,
1332,420199103012,Block Group 2,,,
1333,420199103013,Block Group 3,,,
1334,420199103021,Block Group 1,,,
1335,420199103022,Block Group 2,,,
1336,420199103023,Block Group 3,,,
1337,420199104001,Block Group 1,,,
1338,420199104002,Block Group 2,,,
1339,420199105001,Block Group 1,,,
1340,420199106001,Block Group 1,,,
1341,420199106002,Block Group 2,,,
1342,420199106003,Block Group 3,,,
1343,420199107001,Block Group 1,,,
1344,420199107002,Block Group 2,,,
1345,420199108001,Block Group 1,,,
1346,420199108002,Block Group 2,,,
1347,420199109001,Block Group 1,,,
1348,420199109002,Block Group 2,,,
1349,420199109003,Block Group 3,,,
1350,420199109004,Block Group 4,,,
1351,420199110001,Block Group 1,,,
1352,420199110002,Block Group 2,,,
1353,420199110003,Block Group 3,,,
1354,420199110004,Block Group 4,,,
1355,420199110005,Block Group 5,,,
1356,420199111001,Block Group 1,,,
1357,420199111002,Block Group 2,,,
1358,420199111003,Block Group 3,,,
1359,420199112001,Block Group 1,,,
1360,420199112002,Block Group 2,,,
1361,420199112003,Block Group 3,,,
1362,420199113001,Block Group 1,,,
1363,420199113002,Block Group 2,,,
1364,420199113003,Block Group 3,,,
1365,420199113004,Block Group 4,,,
1366,420199114001,Block Group 1,,,
1367,420199114002,Block Group 2,,,
1368,420199114003,Block Group 3,,,
1369,420199115011,Block Group 1,,,
1370,420199115012,Block Group 2,,,
1371,420199115013,Block Group 3,,,
1372,420199115014,Block Group 4,,,
1373,420199115021,Block Group 1,,,
1374,420199115022,Block Group 2,,,
1375,420199115023,Block Group 3,,,
1376,420199116001,Block Group 1,,,
1377,420199116002,Block Group 2,,,
1378,420199116003,Block Group 3,,,
1379,420199116004,Block Group 4,,,
1380,420199117001,Block Group 1,,,
1381,420199117002,Block Group 2,,,
1382,420199117003,Block Group 3,,,
1383,420199118001,Block Group 1,,,
1384,420199118002,Block Group 2,,,
1385,420199118003,Block Group 3,,,
1386,420199118004,Block Group 4,,,
1387,420199118005,Block Group 5,,,
1388,420199119001,Block Group 1,,,
1389,420199119002,Block Group 2,,,
1390,420199119003,Block Group 3,,,
1391,420199119004,Block Group 4,,,
1392,420199120011,Block Group 1,,,
1393,420199120012,Block Group 2,,,
1394,420199120021,Block Group 1,,,
1395,420199120022,Block Group 2,,,
1396,420199121011,Block Group 1,,,
1397,420199121012,Block Group 2,,,
1398,420199121021,Block Group 1,,,
1399,420199121022,Block Group 2,,,
1400,420199122001,Block Group 1,,,
1401,420199122002,Block Group 2,,,
1402,420199123011,Block Group 1,,,
1403,420199123012,Block Group 2,,,
1404,420199123031,Block Group 1,,,
1405,420199123041,Block Group 1,,,
1406,420199124011,Block Group 1,,,
1407,420199124012,Block Group 2,,,
1408,420199124021,Block Group 1,,,
1409,420199124022,Block Group 2,,,
1410,420199124023,Block Group 3,,,
1411,420199124024,Block Group 4,,,
1412,420199127001,Block Group 1,,,
1413,420199127002,Block Group 2,,,
1414,420199127003,Block Group 3,,,
1415,420199127004,Block Group 4,,,
1416,420199127005,Block Group 5,,,
1417,420199128001,Block Group 1,,,
1418,420199128002,Block Group 2,,,
1419,420199128003,Block Group 3,,,
1420,420199128004,Block Group 4,,,
1421,420512601001,Block Group 1,,,
1422,420512601002,Block Group 2,,,
1423,420512601003,Block Group 3,,,
1424,420512601004,Block Group 4,,,
1425,420512602001,Block Group 1,,,
1426,420512602002,Block Group 2,,,
1427,420512602003,Block Group 3,,,
1428,420512603001,Block Group 1,,,
1429,420512603002,Block Group 2,,,
1430,420512604011,Block Group 1,,,
1431,420512604012,Block Group 2,,,
1432,420512604021,Block Group 1,,,
1433,420512604022,Block Group 2,,,
1434,420512604023,Block Group 3,,,
1435,420512605001,Block Group 1,,,
1436,420512605002,Block Group 2,,,
1437,420512605003,Block Group 3,,,
1438,420512605004,Block Group 4,,,
1439,420512606001,Block Group 1,,,
1440,420512606002,Block Group 2,,,
1441,420512606003,Block Group 3,,,
1442,420512607001,Block Group 1,,,
1443,420512607002,Block Group 2,,,
1444,420512607003,Block Group 3,,,
1445,420512608001,Block Group 1,,,
1446,420512608002,Block Group 2,,,
1447,420512608003,Block Group 3,,,
1448,420512609001,Block Group 1,,,
1449,420512609002,Block Group 2,,,
1450,420512609003,Block Group 3,,,
1451,420512610001,Block Group 1,,,
1452,420512610002,Block Group 2,,,
1453,420512611001,Block Group 1,,,
1454,420512611002,Block Group 2,,,
1455,420512612001,Block Group 1,,,
1456,420512612002,Block Group 2,,,
1457,420512613001,Block Group 1,,,
1458,420512613002,Block Group 2,,,
1459,420512613003,Block Group 3,,,
1460,420512613004,Block Group 4,,,
1461,420512614011,Block Group 1,,,
1462,420512614012,Block Group 2,,,
1463,420512614021,Block Group 1,,,
1464,420512614022,Block Group 2,,,
1465,420512615001,Block Group 1,,,
1466,420512615002,Block Group 2,,,
1467,420512615003,Block Group 3,,,
1468,420512616001,Block Group 1,,,
1469,420512616002,Block Group 2,,,
1470,420512617001,Block Group 1,,,
1471,420512617002,Block Group 2,,,
1472,420512618001,Block Group 1,,,
1473,420512618002,Block Group 2,,,
1474,420512619001,Block Group 1,,,
